Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
POL,Poland,2024,4.730476314155733,4.730476314155733,46.0,EU
PRT,Portugal,2019,5.562749090834564,5.562749090834564,16.0,EU
PRT,Portugal,2021,4.925569157762753,4.925569157762753,39.0,EU
PRT,Portugal,2024,5.144354651020753,5.144354651020753,30.0,EU
PRY,Paraguay,2019,6.047920333333333,6.047920333333333,7.0,SA
PRY,Paraguay,2021,5.676558818857109,5.676558818857109,11.0,SA
PRY,Paraguay,2024,5.1152007695824855,5.1152007695824855,32.0,SA
QAT,Qatar,2019,3.817066790825975,3.817066790825975,99.0,AS
QAT,Qatar,2021,3.2994370804935538,3.2994370804935538,108.0,AS
QAT,Qatar,2024,3.3173329539932563,3.3173329539932563,104.0,AS
ROU,Romania,2019,4.381483772531058,4.381483772531058,80.0,EU
ROU,Romania,2021,3.876049990431513,3.876049990431513,95.0,EU
ROU,Romania,2024,3.703820222630563,3.703820222630563,96.0,EU
RWA,Rwanda,2019,3.2178264180046363,3.2178264180046363,115.0,AF
RWA,Rwanda,2021,3.515817196617467,3.515817196617467,104.0,AF
RWA,Rwanda,2024,4.123709859086346,4.123709859086346,81.0,AF
SAU,Saudi Arabia,2019,4.486810920417901,4.486810920417901,74.0,AS
SAU,Saudi Arabia,2021,4.4798215023905374,4.4798215023905374,71.0,AS
SAU,Saudi Arabia,2024,4.426336815349529,4.426336815349529,64.0,AS
SEN,Senegal,2019,3.476936442621518,3.476936442621518,109.0,AF
SEN,Senegal,2021,2.8995965886497714,2.8995965886497714,116.0,AF
SEN,Senegal,2024,2.4743462918820285,2.4743462918820285,114.0,AF
SGP,Singapore,2019,5.9611833883423815,5.9611833883423815,9.0,AS
SGP,Singapore,2021,5.693523433544033,5.693523433544033,10.0,AS
SGP,Singapore,2024,5.710971717377244,5.710971717377244,10.0,AS
SLE,Sierra Leone,2019,3.550513205565014,3.550513205565014,105.0,AF
SLE,Sierra Leone,2021,3.5959510042012384,3.5959510042012384,101.0,AF
SLE,Sierra Leone,2024,3.7484950640753847,3.7484950640753847,94.0,AF
SLV,El Salvador,2019,4.584706030734292,4.584706030734292,68.0,SA
SLV,El Salvador,2021,4.478578789352536,4.478578789352536,72.0,SA
SLV,El Salvador,2024,4.563081414235999,4.563081414235999,54.0,SA
SRB,Serbia,2019,3.5056997659818734,3.5056997659818734,108.0,EU
SRB,Serbia,2021,3.6135818482973048,3.6135818482973048,100.0,EU
SRB,Serbia,2024,3.715131808992902,3.715131808992902,95.0,EU
SVK,Slovak Republic,2019,4.733269981199836,4.733269981199836,61.0,EU
SVK,Slovak Republic,2021,4.86363836400153,4.86363836400153,42.0,EU
SVK,Slovak Republic,2024,4.765676021653262,4.765676021653262,43.0,EU
SVN,Slovenia,2019,5.341799280138694,5.341799280138694,21.0,EU
SVN,Slovenia,2021,5.644316446806136,5.644316446806136,13.0,EU
SVN,Slovenia,2024,5.674914206475897,5.674914206475897,14.0,EU
SWE,Sweden,2019,4.31899053522436,4.31899053522436,85.0,EU
SWE,Sweden,2021,4.473846990710121,4.473846990710121,73.0,EU
SWE,Sweden,2024,4.543621122584694,4.543621122584694,57.0,EU
THA,Thailand,2019,4.735846937347042,4.735846937347042,60.0,AS
THA,Thailand,2021,4.411804558056603,4.411804558056603,75.0,AS
THA,Thailand,2024,4.141644209151885,4.141644209151885,80.0,AS
TJK,Tajikistan,2019,3.324278902023714,3.324278902023714,113.0,AS
TJK,Tajikistan,2021,3.594383704779228,3.594383704779228,102.0,AS
TJK,Tajikistan,2024,3.210951362813496,3.210951362813496,107.0,AS
TTO,Trinidad and Tobago,2019,4.521270958894431,4.521270958894431,73.0,SA
TTO,Trinidad and Tobago,2021,4.062454259291116,4.062454259291116,87.0,SA
TTO,Trinidad and Tobago,2024,4.015622296603293,4.015622296603293,86.0,SA
TUN,Tunisia,2019,5.278806403989228,5.278806403989228,25.0,AF
TUN,Tunisia,2021,5.306934778844948,5.306934778844948,20.0,AF
TUN,Tunisia,2024,5.59785632746518,5.59785632746518,15.0,AF
TUR,Turkiye,2019,5.354683706038219,5.354683706038219,20.0,AS
TUR,Turkiye,2021,5.247461126580795,5.247461126580795,25.0,AS
TUR,Turkiye,2024,6.124036637463656,6.124036637463656,2.0,AS
TZA,Tanzania,2019,5.027907209999253,5.027907209999253,36.0,AF
TZA,Tanzania,2021,5.04576256294031,5.04576256294031,29.0,AF
TZA,Tanzania,2024,5.296799694149336,5.296799694149336,26.0,AF
