FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,TYPE,TYPE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2019,2021,2024
A,Annual,CHN,China,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.758410744735872,4.473460385778872,3.835864112205684
A,Annual,CHN,China,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,4.758410744735872,4.473460385778872,3.835864112205684
A,Annual,CIV,Cote d'Ivoire,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,118.0,119.0,117.0
A,Annual,CIV,Cote d'Ivoire,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.8103848280032324,1.8133707260032323,2.3088902973340177
A,Annual,CIV,Cote d'Ivoire,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.8103848280032324,1.8133707260032323,2.3088902973340177
A,Annual,CMR,Cameroon,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,117.0,118.0,113.0
A,Annual,CMR,Cameroon,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.6787053399079546,2.6469033613880373,2.5136236552644795
A,Annual,CMR,Cameroon,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,2.6787053399079546,2.6469033613880373,2.5136236552644795
A,Annual,COL,Colombia,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,98.0,91.0,84.0
A,Annual,COL,Colombia,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.820236943474077,4.004887248358707,4.049661259856571
A,Annual,COL,Colombia,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.820236943474077,4.004887248358707,4.049661259856571
A,Annual,CRI,Costa Rica,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,28.0,12.0,13.0
A,Annual,CRI,Costa Rica,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.195237691405672,5.6657111999810255,5.679064179112506
A,Annual,CRI,Costa Rica,WEF_TTDI_TTDI_B_06,"Prioritization of Travel and Tourism, 1-7 (best)",IX_1T7,Score 1-7,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,5.195237691405672,5.6657111999810255,5.679064179112506
