Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
SAU,Saudi Arabia,2024,3.333368107005456,3.333368107005456,33.0,AS
SEN,Senegal,2019,1.271224174142421,1.271224174142421,103.0,AF
SEN,Senegal,2021,1.3296490776217018,1.3296490776217018,95.0,AF
SEN,Senegal,2024,1.3871562652326108,1.3871562652326108,93.0,AF
SGP,Singapore,2019,4.90991087516203,4.90991087516203,11.0,AS
SGP,Singapore,2021,4.43940971251218,4.43940971251218,13.0,AS
SGP,Singapore,2024,3.7965551278019776,3.7965551278019776,25.0,AS
SLE,Sierra Leone,2019,1.03941769001689,1.03941769001689,118.0,AF
SLE,Sierra Leone,2021,1.0387910454277982,1.0387910454277982,118.0,AF
SLE,Sierra Leone,2024,1.0386147476408056,1.0386147476408056,118.0,AF
SLV,El Salvador,2019,1.4774649054642832,1.4774649054642832,86.0,SA
SLV,El Salvador,2021,1.4805976294041163,1.4805976294041163,84.0,SA
SLV,El Salvador,2024,1.5048151600798108,1.5048151600798108,85.0,SA
SRB,Serbia,2019,1.710900578228052,1.710900578228052,72.0,EU
SRB,Serbia,2021,1.7200635007646228,1.7200635007646228,69.0,EU
SRB,Serbia,2024,1.7164725668292695,1.7164725668292695,70.0,EU
SVK,Slovak Republic,2019,1.7705952337593749,1.7705952337593749,69.0,EU
SVK,Slovak Republic,2021,1.7674506609469405,1.7674506609469405,68.0,EU
SVK,Slovak Republic,2024,1.771336677675277,1.771336677675277,69.0,EU
SVN,Slovenia,2019,1.5168086041225886,1.5168086041225886,83.0,EU
SVN,Slovenia,2021,1.5427817874602685,1.5427817874602685,80.0,EU
SVN,Slovenia,2024,1.532530707752394,1.532530707752394,82.0,EU
SWE,Sweden,2019,4.032212563663576,4.032212563663576,19.0,EU
SWE,Sweden,2021,4.293861218546404,4.293861218546404,16.0,EU
SWE,Sweden,2024,4.204964296443853,4.204964296443853,17.0,EU
THA,Thailand,2019,4.739903826657585,4.739903826657585,13.0,AS
