Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
SLV,El Salvador,2024,1.1737059571418809,1.1737059571418809,116.0,SA
SRB,Serbia,2019,1.44354898098768,1.44354898098768,85.0,EU
SRB,Serbia,2021,1.6661090821964586,1.6661090821964586,65.0,EU
SRB,Serbia,2024,1.7162633837675578,1.7162633837675578,67.0,EU
SVK,Slovak Republic,2019,1.6911345011159715,1.6911345011159715,58.0,EU
SVK,Slovak Republic,2021,1.7870278573411773,1.7870278573411773,57.0,EU
SVK,Slovak Republic,2024,1.879910437134181,1.879910437134181,56.0,EU
SVN,Slovenia,2019,1.5069730212852024,1.5069730212852024,73.0,EU
SVN,Slovenia,2021,1.5163056446826513,1.5163056446826513,80.0,EU
SVN,Slovenia,2024,1.615504616381918,1.615504616381918,75.0,EU
SWE,Sweden,2019,2.184990351380174,2.184990351380174,35.0,EU
SWE,Sweden,2021,2.128178771076586,2.128178771076586,42.0,EU
SWE,Sweden,2024,2.339357342102913,2.339357342102913,37.0,EU
THA,Thailand,2019,2.1469175726466965,2.1469175726466965,38.0,AS
THA,Thailand,2021,2.6122640353721893,2.6122640353721893,30.0,AS
THA,Thailand,2024,2.862876854627997,2.862876854627997,26.0,AS
TJK,Tajikistan,2019,1.287809893041649,1.287809893041649,98.0,AS
TJK,Tajikistan,2021,1.2844945811570927,1.2844945811570927,101.0,AS
TJK,Tajikistan,2024,1.4601856071956172,1.4601856071956172,91.0,AS
TTO,Trinidad and Tobago,2019,1.1859488987093745,1.1859488987093745,112.0,SA
TTO,Trinidad and Tobago,2021,1.2775695310842257,1.2775695310842257,103.0,SA
TTO,Trinidad and Tobago,2024,1.2771990591146745,1.2771990591146745,105.0,SA
TUN,Tunisia,2019,1.5545163223751597,1.5545163223751597,69.0,AF
TUN,Tunisia,2021,1.7083093189054317,1.7083093189054317,60.0,AF
TUN,Tunisia,2024,1.8330153138766765,1.8330153138766765,61.0,AF
TUR,Turkiye,2019,4.379099040582538,4.379099040582538,13.0,AS
TUR,Turkiye,2021,4.743830522239949,4.743830522239949,13.0,AS
TUR,Turkiye,2024,4.959746433249705,4.959746433249705,13.0,AS
TZA,Tanzania,2019,1.6043970191867674,1.6043970191867674,64.0,AF
TZA,Tanzania,2021,1.6008532235791415,1.6008532235791415,68.0,AF
TZA,Tanzania,2024,1.606726500157391,1.606726500157391,78.0,AF
URY,Uruguay,2019,1.7253018929645112,1.7253018929645112,57.0,SA
URY,Uruguay,2021,1.7201437564777042,1.7201437564777042,59.0,SA
URY,Uruguay,2024,1.7124861428023923,1.7124861428023923,68.0,SA
USA,United States,2019,5.0678067521623245,5.0678067521623245,12.0,NA
USA,United States,2021,4.962468422894929,4.962468422894929,12.0,NA
USA,United States,2024,5.055235053479628,5.055235053479628,12.0,NA
UZB,Uzbekistan,2019,1.5872298336269153,1.5872298336269153,68.0,AS
UZB,Uzbekistan,2021,1.6893385480429584,1.6893385480429584,62.0,AS
