Data Source,World Development Indicators,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Last Updated Date,2026-02-24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Continent,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Special Notes
France,FRA,EU,9.48309603342048,8.79188234690741,8.39529804772361,8.62091601833162,8.22297905139328,8.85556814966122,7.91960906721051,8.02866539080314,8.0445226390508,7.75508073361311,7.7450011173577,8.63622450181255,8.2652071524863,8.19873606880081,8.02725985500953,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
United Kingdom,GBR,EU,,,,,,,,,,,,,,,,
Georgia,GEO,AS,12.8559993854533,13.3376585507303,14.4405983041397,13.9123726353542,13.8036910966243,16.8707944262991,18.2692702759628,20.3934820547285,25.9920290888696,26.7161267432639,28.0166719103001,33.5452879758368,37.4732904313446,39.2987685689823,39.5431186389124,"Includes self-governed areas only, which mostly exclude Abkhazia and South Ossetia, but small areas in Abkhazia and South Ossetia are included before 2008 or 2009 because of the changes in self-governed areas."
Ghana,GHA,AF,14.5298597658005,22.181372324166,17.8098882339702,16.4889968066718,13.7187224141546,11.157238209007,7.48088982323484,5.46058004173528,6.86413523707586,6.23227410921555,6.72936919048185,5.53349324541669,5.44938529679348,4.49678130278458,4.42376536974523,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1974-1987. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
"Gambia, The",GMB,AF,28.5934903142768,31.629390355955,34.3379313530408,33.1715937967363,24.8236027290859,22.9883815739172,29.5673328673868,34.4127384604247,37.853207822181,29.8271135940997,40.9136664659458,42.8716664051474,46.950233824785,46.021698273307,47.9982512534347,
Guinea-Bissau,GNB,AF,2.63639099369745,,,,,,7.97228325448293,5.13016397663752,4.4431665105767,,,,,4.3836977797839,5.25724044935166,
Greece,GRC,EU,26.2374016640208,26.1226380203414,25.8708473164446,23.3980817459242,22.1142477188286,27.1513512541131,23.1316827451408,24.0421140140558,23.1989154306531,23.9135327724552,25.3592795545849,28.0191692646696,27.8764385161223,27.3006409111598,26.3766965912667,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 340.75 Greek drachma. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Grenada,GRD,NA,44.0904789097903,36.5765048673193,43.776713564649,41.1295775165198,37.3496051994901,33.1528585131803,32.6778370615316,31.4653634588463,29.5461617614396,27.831073903753,81.0748905573702,82.6190122240596,83.2735505187467,83.3720251825319,88.2058975261611,
Guatemala,GTM,NA,10.1522842639594,11.6885611691517,12.0905144059992,12.1063986046085,12.2169324891243,12.889307803375,10.9714906150212,9.31922845171817,9.758324157102,9.9543300359101,9.26189306598113,9.48694293791534,9.70964359703328,9.18896047372452,9.25094836368247,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1985-2003. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Guyana,GUY,SA,,,,,,,,,,,,,,,,
